Id,Expected
14_2_34,64.6
14_2_35,67.10000000000001
14_2_36,68.5
14_2_37,68.96666666666667
14_2_38,67.39999999999999
14_2_39,68.13333333333334
14_2_40,66.96666666666667
14_2_41,66.89999999999999
14_2_42,68.36666666666667
14_2_43,68.43333333333334
14_2_44,69.06666666666668
14_2_45,69.56666666666666
14_2_46,67.86666666666667
14_2_47,67.2
14_2_48,68.0
14_2_49,65.73333333333333
14_2_50,66.6
14_2_51,67.10000000000001
14_2_52,66.36666666666667
14_2_53,66.2
14_2_54,64.83333333333333
14_2_55,65.33333333333333
14_2_56,66.06666666666666
14_2_57,66.53333333333333
14_2_58,66.6
14_2_59,67.06666666666666
14_2_60,66.73333333333333
14_2_61,66.60000000000001
14_2_62,66.93333333333334
14_2_63,66.53333333333335
14_2_64,65.46666666666667
14_2_65,65.3
14_2_66,67.66666666666667
14_2_67,69.93333333333334
14_2_68,68.66666666666667
14_2_69,68.5
14_2_70,68.5
14_2_71,67.9
14_2_72,68.4
14_2_73,68.83333333333333
14_2_74,68.16666666666667
14_2_75,67.83333333333333
14_2_76,67.5
14_2_77,67.86666666666666
14_2_78,67.73333333333333
14_2_79,66.83333333333333
14_2_80,66.86666666666666
14_2_81,65.2
14_2_82,65.7
14_2_83,67.39999999999999
14_2_84,65.76666666666667
14_2_85,65.0
14_2_86,65.5
14_2_87,64.8
14_2_88,68.13333333333333
14_2_89,67.96666666666665
14_2_90,69.33333333333333
14_2_91,69.36666666666667
14_2_92,73.4
14_2_93,71.46666666666665
14_2_94,67.2
14_2_95,66.73333333333333
14_2_96,66.83333333333333
14_2_97,66.33333333333333
14_2_98,66.63333333333333
14_2_99,64.16666666666666
15_0_0,430.3333333333333
15_0_1,472.0
15_0_2,440.3333333333333
15_0_3,407.3333333333333
15_0_4,417.3333333333333
15_0_5,438.6666666666667
15_0_6,464.3333333333333
15_0_7,435.0
15_0_8,416.3333333333333
15_0_9,413.3333333333333
15_0_10,417.6666666666667
15_0_11,453.0
15_0_12,472.3333333333333
15_0_13,468.3333333333333
15_0_14,433.6666666666667
15_0_15,396.6666666666667
15_0_16,382.3333333333333
15_0_17,464.3333333333333
15_0_18,486.6666666666667
15_0_19,462.3333333333333
15_0_20,456.0
15_0_21,423.0
15_0_22,406.3333333333333
15_0_23,435.0
15_0_24,447.3333333333333
15_0_25,434.0
15_0_26,394.3333333333333
15_0_27,362.0
15_0_28,366.0
15_0_29,379.6666666666667
15_0_30,369.0
15_0_31,405.6666666666667
15_0_32,350.0
15_0_33,332.6666666666667
15_0_34,317.3333333333333
15_0_35,325.6666666666667
15_0_36,318.3333333333333
15_0_37,315.6666666666667
15_0_38,310.0
15_0_39,273.6666666666667
15_0_40,273.0
15_0_41,306.0
15_0_42,285.0
15_0_43,263.3333333333333
15_0_44,253.33333333333334
15_0_45,247.33333333333334
15_0_46,255.33333333333334
15_0_47,257.6666666666667
15_0_48,258.3333333333333
15_0_49,245.0
15_0_50,238.0
15_0_51,239.33333333333334
15_0_52,217.66666666666666
15_0_53,222.33333333333334
15_0_54,226.66666666666666
15_0_55,254.0
15_0_56,222.66666666666666
15_0_57,237.33333333333334
15_0_58,222.0
15_0_59,213.0
15_0_60,205.0
15_0_61,220.33333333333334
15_0_62,222.66666666666666
15_0_63,207.0
15_0_64,200.33333333333334
15_0_65,188.66666666666666
15_0_66,199.33333333333334
15_0_67,205.33333333333334
15_0_68,199.0
15_0_69,193.66666666666666
15_0_70,196.66666666666666
15_0_71,176.0
15_0_72,180.66666666666666
15_0_73,180.66666666666666
15_0_74,156.0
15_0_75,164.66666666666666
15_0_76,162.66666666666666
15_0_77,163.66666666666666
15_0_78,143.0
15_0_79,140.0
15_0_80,152.0
15_0_81,146.33333333333334
15_0_82,134.33333333333334
15_0_83,135.33333333333334
15_0_84,134.0
15_0_85,142.0
15_0_86,124.66666666666667
15_0_87,122.33333333333333
15_0_88,114.66666666666667
15_0_89,122.66666666666667
15_0_90,110.0
15_0_91,103.33333333333333
15_0_92,118.33333333333333
15_0_93,106.66666666666667
15_0_94,104.0
15_0_95,97.66666666666667
15_0_96,92.66666666666667
15_0_97,103.0
15_0_98,76.66666666666667
15_0_99,70.0
15_1_0,0.09556666666666667
15_1_1,0.10623333333333333
15_1_2,0.0964
15_1_3,0.08879999999999999
15_1_4,0.0917
15_1_5,0.0973
15_1_6,0.10133333333333333
15_1_7,0.09286666666666667
15_1_8,0.09203333333333334
15_1_9,0.08983333333333332
15_1_10,0.0919
15_1_11,0.09516666666666666
15_1_12,0.10036666666666667
15_1_13,0.10459999999999998
15_1_14,0.09786666666666666
15_1_15,0.08303333333333333
15_1_16,0.07946666666666667
15_1_17,0.10023333333333334
15_1_18,0.10616666666666667
15_1_19,0.11993333333333334
15_1_20,0.11726666666666667
15_1_21,0.09060000000000001
15_1_22,0.08296666666666667
15_1_23,0.09056666666666667
15_1_24,0.09400000000000001
15_1_25,0.08913333333333333
15_1_26,0.08
15_1_27,0.07423333333333333
15_1_28,0.07553333333333333
15_1_29,0.0784
15_1_30,0.07329999999999999
15_1_31,0.08363333333333334
15_1_32,0.0724
15_1_33,0.06983333333333334
15_1_34,0.06566666666666666
15_1_35,0.06796666666666666
15_1_36,0.065
15_1_37,0.06316666666666666
15_1_38,0.06486666666666667
15_1_39,0.05726666666666667
15_1_40,0.057133333333333335
15_1_41,0.06213333333333334
15_1_42,0.058600000000000006
15_1_43,0.0534
15_1_44,0.05123333333333333
15_1_45,0.0509
15_1_46,0.0537
15_1_47,0.05226666666666666
15_1_48,0.05116666666666667
15_1_49,0.052300000000000006
15_1_50,0.0501
15_1_51,0.04953333333333334
15_1_52,0.045366666666666666
15_1_53,0.04876666666666666
15_1_54,0.04816666666666667
15_1_55,0.05523333333333333
15_1_56,0.04650000000000001
15_1_57,0.04956666666666667
15_1_58,0.04699999999999999
15_1_59,0.043133333333333336
15_1_60,0.04243333333333333
15_1_61,0.04823333333333333
15_1_62,0.04806666666666667
15_1_63,0.043466666666666674
15_1_64,0.04376666666666667
15_1_65,0.0395
15_1_66,0.040600000000000004
15_1_67,0.043300000000000005
15_1_68,0.041166666666666664
15_1_69,0.04069999999999999
15_1_70,0.04206666666666666
15_1_71,0.03746666666666667
15_1_72,0.03883333333333333
15_1_73,0.0375
15_1_74,0.032433333333333335
15_1_75,0.03436666666666666
15_1_76,0.033633333333333335
15_1_77,0.0339
15_1_78,0.028866666666666665
15_1_79,0.029099999999999997
15_1_80,0.03153333333333333
15_1_81,0.030833333333333334
15_1_82,0.02853333333333333
15_1_83,0.029933333333333336
15_1_84,0.028733333333333333
15_1_85,0.030100000000000002
15_1_86,0.025400000000000002
15_1_87,0.027366666666666664
15_1_88,0.0248
15_1_89,0.024800000000000003
15_1_90,0.022133333333333335
15_1_91,0.021500000000000002
15_1_92,0.02563333333333333
15_1_93,0.022233333333333338
15_1_94,0.02136666666666667
15_1_95,0.021500000000000002
15_1_96,0.019600000000000003
15_1_97,0.02236666666666667
15_1_98,0.017166666666666667
15_1_99,0.017266666666666666
15_2_0,64.23333333333333
15_2_1,63.199999999999996
15_2_2,63.56666666666666
15_2_3,63.96666666666666
15_2_4,64.16666666666667
15_2_5,63.76666666666667
15_2_6,64.03333333333333
15_2_7,64.8
15_2_8,64.16666666666667
15_2_9,64.23333333333333
15_2_10,64.43333333333334
15_2_11,65.66666666666667
15_2_12,65.53333333333335
15_2_13,64.5
15_2_14,63.666666666666664
15_2_15,65.3
15_2_16,66.3
15_2_17,65.89999999999999
15_2_18,65.23333333333333
15_2_19,60.73333333333334
15_2_20,58.76666666666666
15_2_21,62.03333333333334
15_2_22,65.2
15_2_23,66.23333333333333
15_2_24,66.3
15_2_25,67.26666666666667
15_2_26,68.0
15_2_27,68.10000000000001
15_2_28,68.19999999999999
15_2_29,68.10000000000001
15_2_30,69.53333333333332
15_2_31,68.76666666666667
15_2_32,68.53333333333335
15_2_33,67.76666666666667
15_2_34,67.7
15_2_35,67.66666666666667
15_2_36,68.3
15_2_37,69.2
15_2_38,68.2
15_2_39,67.66666666666667
15_2_40,67.46666666666665
15_2_41,68.2
15_2_42,68.16666666666667
15_2_43,68.46666666666667
15_2_44,68.7
15_2_45,68.73333333333333
15_2_46,68.23333333333333
15_2_47,68.63333333333334
15_2_48,69.3
15_2_49,68.00000000000001
15_2_50,67.5
15_2_51,67.63333333333334
15_2_52,67.5
15_2_53,66.23333333333333
15_2_54,66.06666666666666
15_2_55,65.7
15_2_56,66.5
15_2_57,67.46666666666667
15_2_58,67.3
15_2_59,67.96666666666665
15_2_60,68.10000000000001
15_2_61,66.46666666666667
15_2_62,66.23333333333333
15_2_63,66.73333333333333
15_2_64,66.93333333333334
15_2_65,68.33333333333333
15_2_66,70.16666666666667
15_2_67,69.76666666666667
15_2_68,70.2
15_2_69,70.3
15_2_70,69.8
15_2_71,69.5
15_2_72,69.2
15_2_73,69.66666666666667
15_2_74,70.3
15_2_75,70.2
15_2_76,69.76666666666667
15_2_77,69.93333333333332
15_2_78,70.63333333333334
15_2_79,70.2
15_2_80,70.46666666666667
15_2_81,69.46666666666668
15_2_82,69.39999999999999
15_2_83,68.3
15_2_84,68.53333333333333
15_2_85,69.33333333333333
15_2_86,69.83333333333333
15_2_87,68.46666666666667
15_2_88,68.26666666666667
15_2_89,69.89999999999999
15_2_90,70.73333333333333
15_2_91,70.49999999999999
15_2_92,69.26666666666667
15_2_93,69.93333333333334
15_2_94,69.89999999999999
15_2_95,69.06666666666666
15_2_96,69.26666666666667
15_2_97,69.10000000000001
15_2_98,68.26666666666667
15_2_99,66.73333333333333
16_0_0,168.66666666666666
16_0_1,173.66666666666666
16_0_2,172.33333333333334
16_0_3,162.33333333333334
16_0_4,150.33333333333334
16_0_5,162.66666666666666
16_0_6,184.66666666666666
16_0_7,174.66666666666666
16_0_8,166.66666666666666
16_0_9,164.33333333333334
16_0_10,173.66666666666666
16_0_11,164.33333333333334
16_0_12,168.66666666666666
16_0_13,165.33333333333334
16_0_14,163.0
16_0_15,160.66666666666666
16_0_16,159.0
16_0_17,166.0
16_0_18,186.66666666666666
16_0_19,178.0
16_0_20,176.66666666666666
16_0_21,166.66666666666666
16_0_22,164.66666666666666
16_0_23,158.66666666666666
16_0_24,167.33333333333334
16_0_25,170.66666666666666
16_0_26,155.0
16_0_27,162.66666666666666
16_0_28,157.0
16_0_29,170.0
16_0_30,168.66666666666666
16_0_31,164.66666666666666
16_0_32,165.33333333333334
16_0_33,159.66666666666666
16_0_34,156.66666666666666
16_0_35,127.33333333333333
16_0_36,125.33333333333333
16_0_37,127.0
16_0_38,118.33333333333333
16_0_39,125.66666666666667
16_0_40,118.0
16_0_41,122.33333333333333
16_0_42,115.0
16_0_43,111.0
16_0_44,106.0
16_0_45,114.0
16_0_46,110.33333333333333
16_0_47,94.33333333333333
16_0_48,102.33333333333333
16_0_49,118.0
16_0_50,89.33333333333333
16_0_51,97.0
16_0_52,84.0
16_0_53,89.33333333333333
16_0_54,82.33333333333333
16_0_55,95.66666666666667
16_0_56,89.33333333333333
16_0_57,93.33333333333333
16_0_58,89.0
16_0_59,90.0
16_0_60,90.0
16_0_61,94.66666666666667
16_0_62,94.66666666666667
16_0_63,95.66666666666667
16_0_64,81.66666666666667
16_0_65,90.0
16_0_66,96.66666666666667
16_0_67,89.66666666666667
16_0_68,101.0
16_0_69,87.66666666666667
16_0_70,81.66666666666667
16_0_71,86.33333333333333
16_0_72,82.66666666666667
16_0_73,78.0
16_0_74,80.0
16_0_75,67.0
16_0_76,66.66666666666667
16_0_77,75.66666666666667
16_0_78,69.66666666666667
16_0_79,76.33333333333333
16_0_80,66.66666666666667
16_0_81,66.33333333333333
16_0_82,59.666666666666664
16_0_83,61.666666666666664
16_0_84,59.0
16_0_85,63.0
16_0_86,51.0
16_0_87,51.333333333333336
16_0_88,45.333333333333336
16_0_89,38.333333333333336
16_0_90,44.0
16_0_91,43.666666666666664
16_0_92,39.666666666666664
16_0_93,39.333333333333336
16_0_94,33.333333333333336
16_0_95,36.666666666666664
16_0_96,34.0
16_0_97,38.333333333333336
16_0_98,35.0
16_0_99,25.666666666666668
16_1_0,0.12753333333333336
16_1_1,0.1332
16_1_2,0.133
16_1_3,0.1225
16_1_4,0.11346666666666666
16_1_5,0.1272333333333333
16_1_6,0.1434
16_1_7,0.13596666666666665
16_1_8,0.12926666666666667
16_1_9,0.1246
16_1_10,0.13263333333333333
16_1_11,0.12596666666666667
16_1_12,0.13176666666666667
16_1_13,0.1283
16_1_14,0.12373333333333332
16_1_15,0.12346666666666666
16_1_16,0.11893333333333334
16_1_17,0.1282
16_1_18,0.14553333333333332
16_1_19,0.13856666666666667
16_1_20,0.13786666666666667
16_1_21,0.12760000000000002
16_1_22,0.12696666666666667
16_1_23,0.1206
16_1_24,0.1285333333333333
16_1_25,0.1297
16_1_26,0.1179
16_1_27,0.12456666666666666
16_1_28,0.11946666666666667
16_1_29,0.1314
16_1_30,0.12773333333333334
16_1_31,0.1233
16_1_32,0.126
16_1_33,0.1186
16_1_34,0.11443333333333333
16_1_35,0.0933
16_1_36,0.09093333333333332
16_1_37,0.0921
16_1_38,0.08693333333333335
16_1_39,0.0916
16_1_40,0.08576666666666666
16_1_41,0.0892
16_1_42,0.08213333333333334
16_1_43,0.07996666666666666
16_1_44,0.076
16_1_45,0.08339999999999999
16_1_46,0.07983333333333334
16_1_47,0.06766666666666667
16_1_48,0.07346666666666667
16_1_49,0.08716666666666667
16_1_50,0.0654
16_1_51,0.07076666666666666
16_1_52,0.0613
16_1_53,0.06493333333333333
16_1_54,0.06153333333333333
16_1_55,0.0708
16_1_56,0.0641
16_1_57,0.0686
16_1_58,0.06656666666666668
16_1_59,0.0656
16_1_60,0.0664
16_1_61,0.07053333333333334
16_1_62,0.07066666666666667
16_1_63,0.06966666666666667
16_1_64,0.05906666666666666
16_1_65,0.06616666666666667
16_1_66,0.0691
16_1_67,0.06676666666666665
16_1_68,0.07456666666666667
16_1_69,0.06296666666666666
16_1_70,0.05936666666666666
16_1_71,0.06133333333333333
16_1_72,0.05993333333333333
16_1_73,0.056999999999999995
16_1_74,0.05716666666666667
16_1_75,0.04853333333333334
16_1_76,0.04736666666666667
16_1_77,0.05433333333333334
16_1_78,0.0499
16_1_79,0.0552
16_1_80,0.047966666666666664
16_1_81,0.0471
16_1_82,0.042100000000000005
16_1_83,0.04346666666666666
16_1_84,0.042133333333333335
16_1_85,0.04443333333333333
16_1_86,0.0357
16_1_87,0.036
16_1_88,0.03153333333333334
16_1_89,0.027166666666666662
16_1_90,0.03106666666666667
16_1_91,0.03106666666666667
16_1_92,0.027600000000000003
16_1_93,0.027133333333333332
16_1_94,0.0232
16_1_95,0.0262
16_1_96,0.0232
16_1_97,0.027766666666666665
16_1_98,0.024800000000000003
16_1_99,0.018233333333333334
16_2_0,62.13333333333333
16_2_1,61.73333333333333
16_2_2,61.300000000000004
16_2_3,61.76666666666667
16_2_4,62.0
16_2_5,61.03333333333333
16_2_6,60.76666666666667
16_2_7,60.56666666666666
16_2_8,60.53333333333334
16_2_9,61.26666666666666
16_2_10,61.400000000000006
16_2_11,61.366666666666674
16_2_12,60.76666666666667
16_2_13,60.666666666666664
16_2_14,61.23333333333333
16_2_15,61.20000000000001
16_2_16,62.03333333333333
16_2_17,61.46666666666666
16_2_18,60.86666666666667
16_2_19,60.6
16_2_20,60.4
16_2_21,60.9
16_2_22,60.93333333333334
16_2_23,61.36666666666667
16_2_24,61.23333333333333
16_2_25,61.5
16_2_26,61.666666666666664
16_2_27,61.53333333333334
16_2_28,61.633333333333326
16_2_29,61.23333333333333
16_2_30,61.666666666666664
16_2_31,62.199999999999996
16_2_32,61.9
16_2_33,62.56666666666666
16_2_34,63.5
16_2_35,63.76666666666666
16_2_36,64.26666666666667
16_2_37,64.53333333333335
16_2_38,64.23333333333333
16_2_39,64.33333333333333
16_2_40,64.5
16_2_41,64.46666666666665
16_2_42,65.10000000000001
16_2_43,65.16666666666667
16_2_44,65.33333333333333
16_2_45,64.8
16_2_46,64.86666666666667
16_2_47,65.16666666666667
16_2_48,65.3
16_2_49,64.6
16_2_50,64.39999999999999
16_2_51,64.43333333333334
16_2_52,64.3
16_2_53,64.39999999999999
16_2_54,63.53333333333334
16_2_55,63.5
16_2_56,64.39999999999999
16_2_57,64.03333333333333
16_2_58,63.333333333333336
16_2_59,63.76666666666667
16_2_60,63.633333333333326
16_2_61,63.26666666666667
16_2_62,63.03333333333334
16_2_63,63.666666666666664
16_2_64,64.63333333333334
16_2_65,64.56666666666666
16_2_66,65.43333333333332
16_2_67,64.63333333333334
16_2_68,64.43333333333334
16_2_69,65.23333333333333
16_2_70,65.23333333333333
16_2_71,65.96666666666665
16_2_72,65.63333333333333
16_2_73,65.23333333333333
16_2_74,65.7
16_2_75,65.53333333333333
16_2_76,65.46666666666665
16_2_77,65.10000000000001
16_2_78,64.96666666666665
16_2_79,64.63333333333333
16_2_80,64.60000000000001
16_2_81,64.96666666666665
16_2_82,65.36666666666666
16_2_83,65.63333333333334
16_2_84,65.36666666666666
16_2_85,65.60000000000001
16_2_86,65.86666666666667
16_2_87,65.96666666666667
16_2_88,65.86666666666667
16_2_89,65.39999999999999
16_2_90,65.23333333333333
16_2_91,65.0
16_2_92,65.3
16_2_93,65.63333333333333
16_2_94,65.5
16_2_95,64.99999999999999
16_2_96,65.46666666666665
16_2_97,64.76666666666667
16_2_98,64.83333333333333
16_2_99,64.9
17_0_0,385.0
17_0_1,381.0
17_0_2,373.3333333333333
17_0_3,366.0
17_0_4,362.0
17_0_5,358.6666666666667
17_0_6,369.0
17_0_7,354.3333333333333
17_0_8,361.6666666666667
17_0_9,345.6666666666667
17_0_10,337.0
17_0_11,337.0
17_0_12,361.3333333333333
17_0_13,345.0
17_0_14,343.6666666666667
17_0_15,352.6666666666667
17_0_16,348.3333333333333
17_0_17,354.3333333333333
17_0_18,377.6666666666667
17_0_19,372.3333333333333
17_0_20,351.3333333333333
17_0_21,371.6666666666667
17_0_22,354.0
17_0_23,350.3333333333333
17_0_24,343.6666666666667
17_0_25,332.0
17_0_26,322.0
17_0_27,337.6666666666667
17_0_28,324.0
17_0_29,314.0
17_0_30,324.3333333333333
17_0_31,332.6666666666667
17_0_32,310.0
17_0_33,306.0
17_0_34,299.6666666666667
17_0_35,279.3333333333333
17_0_36,291.6666666666667
17_0_37,268.0
17_0_38,281.0
17_0_39,260.0
17_0_40,249.33333333333334
17_0_41,256.3333333333333
17_0_42,247.33333333333334
17_0_43,243.33333333333334
17_0_44,257.3333333333333
17_0_45,236.0
17_0_46,242.0
17_0_47,244.66666666666666
17_0_48,235.33333333333334
17_0_49,242.66666666666666
17_0_50,216.33333333333334
17_0_51,226.66666666666666
17_0_52,230.0
17_0_53,222.66666666666666
17_0_54,230.66666666666666
17_0_55,203.33333333333334
17_0_56,213.33333333333334
17_0_57,201.0
17_0_58,198.66666666666666
17_0_59,197.33333333333334
17_0_60,216.33333333333334
17_0_61,199.0
17_0_62,192.33333333333334
17_0_63,199.66666666666666
17_0_64,196.0
17_0_65,218.0
17_0_66,161.0
17_0_67,186.66666666666666
17_0_68,197.33333333333334
17_0_69,186.0
17_0_70,175.33333333333334
17_0_71,174.0
17_0_72,170.33333333333334
17_0_73,174.0
17_0_74,158.66666666666666
17_0_75,165.66666666666666
17_0_76,141.66666666666666
17_0_77,161.33333333333334
17_0_78,145.0
17_0_79,141.0
17_0_80,136.33333333333334
17_0_81,129.0
17_0_82,131.0
17_0_83,121.0
17_0_84,123.66666666666667
17_0_85,116.0
17_0_86,109.33333333333333
17_0_87,110.33333333333333
17_0_88,106.66666666666667
17_0_89,103.66666666666667
17_0_90,102.66666666666667
17_0_91,105.0
17_0_92,99.66666666666667
17_0_93,92.0
17_0_94,96.33333333333333
17_0_95,95.0
17_0_96,93.66666666666667
17_0_97,84.33333333333333
17_0_98,80.0
17_0_99,76.0
17_1_0,0.1068
17_1_1,0.10856666666666666
17_1_2,0.10283333333333333
17_1_3,0.10099999999999999
17_1_4,0.09670000000000001
17_1_5,0.09613333333333333
17_1_6,0.10213333333333334
17_1_7,0.09803333333333335
17_1_8,0.09843333333333333
17_1_9,0.0941
17_1_10,0.1556
17_1_11,0.09196666666666665
17_1_12,0.09883333333333333
17_1_13,0.09583333333333333
17_1_14,0.09450000000000001
17_1_15,0.09583333333333333
17_1_16,0.09296666666666666
17_1_17,0.09463333333333335
17_1_18,0.10149999999999999
17_1_19,0.10100000000000002
17_1_20,0.0946
17_1_21,0.10183333333333333
17_1_22,0.09846666666666666
17_1_23,0.0961
17_1_24,0.09119999999999999
17_1_25,0.08816666666666666
17_1_26,0.08773333333333333
17_1_27,0.08829999999999999
17_1_28,0.08483333333333333
17_1_29,0.08176666666666667
17_1_30,0.0882
17_1_31,0.08323333333333334
17_1_32,0.07840000000000001
17_1_33,0.07743333333333334
17_1_34,0.07479999999999999
17_1_35,0.07023333333333333
17_1_36,0.072
17_1_37,0.06606666666666666
17_1_38,0.07066666666666667
17_1_39,0.06426666666666668
17_1_40,0.06196666666666666
17_1_41,0.063
17_1_42,0.05963333333333334
17_1_43,0.06056666666666668
17_1_44,0.06353333333333333
17_1_45,0.05793333333333334
17_1_46,0.0599
17_1_47,0.06083333333333333
17_1_48,0.058033333333333326
17_1_49,0.06063333333333334
17_1_50,0.0536
17_1_51,0.0578
17_1_52,0.059666666666666666
17_1_53,0.058633333333333336
17_1_54,0.057466666666666666
17_1_55,0.05206666666666667
17_1_56,0.05383333333333332
17_1_57,0.0524
17_1_58,0.050333333333333334
17_1_59,0.04950000000000001
17_1_60,0.054200000000000005
17_1_61,0.04950000000000001
17_1_62,0.05053333333333334
17_1_63,0.05330000000000001
17_1_64,0.15016666666666667
17_1_65,0.0515
17_1_66,0.042699999999999995
17_1_67,0.0522
17_1_68,0.0499
17_1_69,0.04716666666666667
17_1_70,0.04703333333333334
17_1_71,0.0447
17_1_72,0.044333333333333336
17_1_73,0.04686666666666667
17_1_74,0.04093333333333333
17_1_75,0.04196666666666667
17_1_76,0.03656666666666667
17_1_77,0.04193333333333334
17_1_78,0.03863333333333333
17_1_79,0.04016666666666666
17_1_80,0.03563333333333333
17_1_81,0.03536666666666667
17_1_82,0.0357
17_1_83,0.0331
17_1_84,0.0331
17_1_85,0.0322
17_1_86,0.030233333333333334
17_1_87,0.030233333333333334
17_1_88,0.0296
17_1_89,0.028833333333333332
17_1_90,0.029233333333333333
17_1_91,0.028999999999999998
17_1_92,0.028566666666666667
17_1_93,0.025966666666666666
17_1_94,0.027800000000000002
17_1_95,0.027399999999999997
17_1_96,0.026533333333333336
17_1_97,0.024499999999999997
17_1_98,0.023433333333333334
17_1_99,0.022866666666666664
17_2_0,63.70000000000001
17_2_1,63.4
17_2_2,63.5
17_2_3,63.6
17_2_4,64.2
17_2_5,64.2
17_2_6,64.10000000000001
17_2_7,64.03333333333333
17_2_8,64.16666666666667
17_2_9,64.33333333333333
17_2_10,61.699999999999996
17_2_11,63.166666666666664
17_2_12,64.10000000000001
17_2_13,64.36666666666666
17_2_14,64.66666666666667
17_2_15,65.03333333333333
17_2_16,65.3
17_2_17,65.16666666666667
17_2_18,65.26666666666667
17_2_19,65.53333333333335
17_2_20,65.8
17_2_21,65.56666666666666
17_2_22,65.10000000000001
17_2_23,64.86666666666666
17_2_24,65.53333333333335
17_2_25,65.7
17_2_26,66.03333333333335
17_2_27,66.2
17_2_28,65.96666666666667
17_2_29,65.83333333333333
17_2_30,65.2
17_2_31,66.06666666666666
17_2_32,66.1
17_2_33,66.4
17_2_34,66.43333333333334
17_2_35,66.3
17_2_36,66.8
17_2_37,66.89999999999999
17_2_38,66.73333333333333
17_2_39,67.03333333333333
17_2_40,67.23333333333333
17_2_41,67.36666666666666
17_2_42,67.3
17_2_43,67.13333333333334
17_2_44,67.26666666666667
17_2_45,67.23333333333333
17_2_46,67.16666666666667
17_2_47,66.89999999999999
17_2_48,66.89999999999999
17_2_49,67.0
17_2_50,66.8
17_2_51,66.63333333333334
17_2_52,66.23333333333333
17_2_53,65.60000000000001
17_2_54,66.16666666666667
17_2_55,65.89999999999999
17_2_56,66.33333333333334
17_2_57,66.03333333333333
17_2_58,66.39999999999999
17_2_59,66.63333333333334
17_2_60,66.83333333333333
17_2_61,66.83333333333334
17_2_62,66.43333333333334
17_2_63,66.06666666666666
17_2_64,63.300000000000004
17_2_65,67.5
17_2_66,66.8
17_2_67,65.73333333333333
17_2_68,66.96666666666667
17_2_69,67.26666666666667
17_2_70,66.60000000000001
17_2_71,67.03333333333333
17_2_72,66.99999999999999
17_2_73,66.83333333333333
17_2_74,67.0
17_2_75,67.46666666666665
17_2_76,68.23333333333333
17_2_77,68.46666666666665
17_2_78,68.3
17_2_79,68.2
17_2_80,68.16666666666667
17_2_81,68.16666666666667
17_2_82,68.3
17_2_83,68.36666666666666
17_2_84,68.13333333333334
17_2_85,68.36666666666666
17_2_86,67.66666666666666
17_2_87,68.39999999999999
17_2_88,67.83333333333333
17_2_89,67.23333333333333
17_2_90,66.76666666666667
17_2_91,66.96666666666667
17_2_92,67.0
17_2_93,66.26666666666667
17_2_94,66.66666666666667
17_2_95,66.73333333333333
17_2_96,66.89999999999999
17_2_97,66.93333333333332
17_2_98,66.06666666666666
17_2_99,66.63333333333333
18_0_0,414.6666666666667
18_0_1,417.3333333333333
18_0_2,392.6666666666667
18_0_3,404.6666666666667
18_0_4,385.3333333333333
18_0_5,401.6666666666667
18_0_6,411.6666666666667
18_0_7,417.3333333333333
18_0_8,395.6666666666667
18_0_9,418.0
18_0_10,418.6666666666667
18_0_11,388.0
18_0_12,409.6666666666667
18_0_13,428.0
18_0_14,412.0
18_0_15,412.3333333333333
18_0_16,385.3333333333333
18_0_17,394.6666666666667
18_0_18,416.3333333333333
18_0_19,435.0
18_0_20,466.0
18_0_21,427.3333333333333
18_0_22,436.3333333333333
18_0_23,424.3333333333333
18_0_24,426.6666666666667
18_0_25,415.0
18_0_26,416.0
18_0_27,387.6666666666667
18_0_28,366.3333333333333
18_0_29,367.3333333333333
18_0_30,377.0
18_0_31,366.6666666666667
18_0_32,356.6666666666667
18_0_33,348.6666666666667
18_0_34,318.0
18_0_35,336.6666666666667
18_0_36,315.3333333333333
18_0_37,317.3333333333333
18_0_38,297.0
18_0_39,317.0
18_0_40,313.3333333333333
18_0_41,295.0
18_0_42,308.6666666666667
18_0_43,316.0
18_0_44,290.6666666666667
18_0_45,250.33333333333334
18_0_46,265.0
18_0_47,259.3333333333333
18_0_48,262.0
18_0_49,251.0
18_0_50,267.3333333333333
18_0_51,286.3333333333333
18_0_52,242.66666666666666
18_0_53,250.66666666666666
18_0_54,253.0
18_0_55,258.3333333333333
18_0_56,253.66666666666666
18_0_57,229.66666666666666
18_0_58,208.33333333333334
18_0_59,230.33333333333334
18_0_60,229.66666666666666
18_0_61,209.33333333333334
18_0_62,207.66666666666666
18_0_63,205.0
18_0_64,185.33333333333334
18_0_65,186.66666666666666
18_0_66,188.33333333333334
18_0_67,217.0
18_0_68,209.33333333333334
18_0_69,191.0
18_0_70,194.0
18_0_71,212.0
18_0_72,232.33333333333334
18_0_73,204.0
18_0_74,195.66666666666666
18_0_75,191.33333333333334
18_0_76,191.33333333333334
18_0_77,185.0
18_0_78,170.0
18_0_79,185.0
18_0_80,166.0
18_0_81,160.0
18_0_82,157.0
18_0_83,155.33333333333334
18_0_84,153.0
18_0_85,152.0
18_0_86,133.0
18_0_87,136.0
18_0_88,128.33333333333334
18_0_89,131.0
18_0_90,125.0
18_0_91,133.0
18_0_92,136.66666666666666
18_0_93,121.0
18_0_94,125.33333333333333
18_0_95,115.33333333333333
18_0_96,124.0
18_0_97,123.0
18_0_98,110.66666666666667
18_0_99,109.66666666666667
